CdStationMesureEauxSurface,Température,pH,O2_dissous,Conductivité,MES,Turbidité,Carbone_org,Nitrates,Phosphore_total,Azote_Kjeldahl,Orthophosphates,Ammonium,Nitrites,DBO5,DCO,cluster
02075300,12.558333333333332,7.929166666666667,9.508333333333333,1138.5,17.141666666666666,11.041666666666666,3.8166666666666664,7.6000000000000005,0.08583333333333333,0.7416666666666667,0.1718333333333333,0.2275,0.10833333333333334,1.425,12.5,3
02076180,9.816666666666666,7.858333333333333,10.366666666666667,532.8333333333334,6.183333333333334,4.983333333333333,3.6333333333333333,30.183333333333334,0.043333333333333335,0.5166666666666667,0.10083333333333333,0.05000000000000001,0.051666666666666666,1.3833333333333335,8.0,2
02076800,15.88823529411765,7.976470588235294,9.394117647058822,1399.9411764705883,19.511764705882353,12.576470588235296,3.9454545454545453,8.19090909090909,0.08705882352941176,0.711764705882353,0.16890909090909093,0.1409090909090909,0.09272727272727273,1.2588235294117647,14.176470588235293,3
02077200,10.433333333333334,7.825,9.483333333333333,634.8333333333334,6.533333333333334,5.683333333333334,4.75,24.875,0.05333333333333334,0.65,0.09866666666666667,0.08,0.12333333333333334,1.2166666666666666,12.0,2
02078000,11.533333333333333,8.029166666666667,10.408333333333333,544.0,4.358333333333333,2.8408333333333338,3.1,26.741666666666664,0.034999999999999996,0.5,0.06533333333333334,0.051666666666666666,0.051666666666666666,1.1833333333333333,7.25,2
02079000,13.458333333333334,8.008333333333333,9.858333333333333,1328.1666666666667,14.174999999999999,8.325000000000001,3.841666666666667,8.633333333333333,0.07833333333333334,0.6,0.14966666666666667,0.11499999999999999,0.07416666666666667,1.2249999999999999,10.658333333333333,2
02081000,10.941666666666668,8.054166666666665,8.808333333333334,1419.4166666666667,18.491666666666667,12.008333333333333,6.583333333333333,10.091666666666667,0.15666666666666665,1.125,0.34225,0.18166666666666667,0.1875,2.341666666666667,17.916666666666668,3
02081100,10.15,8.075000000000001,9.283333333333333,1324.8333333333333,39.5,26.28333333333333,3.783333333333333,22.166666666666668,0.215,1.1166666666666667,0.4863333333333333,0.18500000000000003,0.215,2.3666666666666667,13.166666666666666,3
02081300,10.933333333333332,8.049999999999999,9.533333333333333,1469.1666666666667,25.8,16.833333333333332,3.783333333333333,23.333333333333332,0.17333333333333334,0.75,0.3958333333333333,0.14583333333333334,0.20000000000000004,1.7750000000000001,12.0,3
02082000,11.508333333333333,8.054545454545455,9.241666666666667,1926.8333333333333,30.59166666666667,19.241666666666667,4.616666666666666,18.458333333333332,0.1425,0.8416666666666667,0.2718333333333333,0.1075,0.11083333333333334,1.9833333333333334,18.416666666666668,3
02082900,11.741666666666667,8.104166666666666,9.791666666666666,1652.0833333333333,28.758333333333336,19.041666666666668,4.741666666666666,19.775000000000002,0.13083333333333333,0.9249999999999999,0.23808333333333334,0.09083333333333334,0.1025,1.95,15.916666666666666,3
02084000,13.533333333333333,7.9750000000000005,9.658333333333333,1387.0,13.625,8.408333333333333,3.775,10.125,0.08833333333333333,0.6833333333333332,0.18275,0.14333333333333334,0.07833333333333334,1.4000000000000001,12.583333333333334,2
02085325,10.633333333333333,8.083333333333334,10.183333333333334,570.6666666666666,8.450000000000001,6.55,4.216666666666666,20.745454545454546,0.08666666666666667,0.6166666666666666,0.2125,0.10666666666666667,0.09833333333333333,1.3833333333333335,10.166666666666666,2
02085600,10.333333333333334,8.108333333333333,9.391666666666667,1076.6666666666667,13.333333333333334,9.491666666666667,5.216666666666667,27.616666666666664,1.0225,0.9,2.63425,0.12833333333333333,0.21666666666666667,1.9333333333333333,15.916666666666666,1
02086500,11.108333333333334,7.929166666666667,10.008333333333333,1562.8333333333333,136.29999999999998,18.791666666666668,1.2916666666666667,9.741666666666667,0.09166666666666667,0.8166666666666668,0.06358333333333334,0.11583333333333334,0.0675,1.2750000000000001,12.583333333333334,3
02088000,11.583333333333334,8.170833333333333,9.25,829.5,5.983333333333333,4.966666666666667,3.7416666666666667,21.95,0.08,0.5666666666666667,0.18975,0.12083333333333333,0.10416666666666667,1.5416666666666667,9.416666666666666,2
02089000,11.066666666666668,7.7250000000000005,8.799999999999999,1057.0,4.05,2.6666666666666665,2.9166666666666665,16.933333333333334,0.05666666666666667,0.5166666666666667,0.13983333333333334,0.11,0.09500000000000001,1.2666666666666666,5.833333333333333,2
02089900,11.741666666666667,8.004166666666666,10.383333333333333,1046.0833333333333,3.6166666666666667,1.7858333333333334,3.1,15.708333333333334,0.0825,0.5499999999999999,0.19375,0.13166666666666668,0.13166666666666668,1.2166666666666666,8.083333333333334,2
02090000,12.991666666666667,7.970833333333334,9.283333333333333,1310.1666666666667,12.416666666666666,7.541666666666667,3.608333333333334,11.366666666666667,0.08916666666666667,0.6416666666666667,0.18733333333333335,0.12416666666666666,0.08916666666666667,1.4000000000000001,13.0,2
02092000,14.049999999999999,7.929166666666667,7.4750000000000005,1702.1666666666667,46.13333333333333,6.841666666666666,3.1166666666666667,5.616666666666667,0.23416666666666666,3.408333333333333,0.4498333333333333,1.3216666666666665,0.5633333333333334,5.141666666666667,40.75,1
02093100,12.783333333333333,7.970833333333334,9.291666666666666,1258.3333333333333,17.108333333333334,12.049999999999999,3.7750000000000004,10.241666666666667,0.09916666666666667,0.6583333333333333,0.21991666666666668,0.14416666666666667,0.08833333333333333,1.6666666666666667,12.75,3
02093600,9.775,7.883333333333333,9.25,1397.25,18.183333333333334,13.325000000000001,3.983333333333333,10.941666666666668,0.0825,0.6666666666666666,0.16925,0.1366666666666667,0.08833333333333333,1.4833333333333334,12.0,3
02094000,10.225,8.108333333333333,9.066666666666666,1714.6666666666667,20.391666666666666,13.533333333333333,4.016666666666667,11.716666666666667,0.11666666666666665,0.65,0.3021666666666667,0.105,0.1275,1.5833333333333333,10.166666666666666,3
02094500,9.991666666666667,7.908333333333334,9.258333333333333,743.75,54.074999999999996,19.758333333333333,4.333333333333333,20.25,0.16666666666666666,0.9666666666666667,0.39033333333333337,0.10416666666666667,0.11,1.5916666666666668,25.636363636363637,3
02094700,9.7,8.15,9.283333333333333,1826.6666666666667,13.6,9.983333333333333,3.1999999999999997,9.183333333333334,0.10000000000000002,0.5666666666666667,0.2363333333333333,0.08166666666666667,0.09666666666666666,1.1333333333333333,7.833333333333333,2
02094800,10.683333333333335,8.058333333333334,9.1,975.5,7.3,3.5833333333333335,4.383333333333333,26.416666666666668,0.465,0.7833333333333333,1.0661666666666667,0.235,0.245,2.1166666666666667,13.666666666666666,3
02094900,14.850000000000001,8.016666666666667,8.761111111111111,1387.0,17.005555555555556,10.264444444444443,3.6833333333333336,10.725,0.08666666666666667,0.6333333333333333,0.1980833333333333,0.11916666666666668,0.08583333333333333,1.411111111111111,15.833333333333334,3
02094920,10.700000000000001,8.366666666666667,9.833333333333334,714.1666666666666,9.033333333333333,4.55,2.016666666666667,38.916666666666664,0.09500000000000001,0.5,0.252,0.08833333333333333,0.12833333333333333,1.1666666666666667,6.5,2
02094930,10.5,8.258333333333333,9.950000000000001,493.1666666666667,13.25,5.1499999999999995,1.5333333333333332,9.5,0.11166666666666665,1.2,0.2255,0.8283333333333333,0.075,2.2166666666666663,9.166666666666666,2
02094950,11.25,7.9375,6.675,721.6666666666666,21.583333333333332,6.216666666666666,3.983333333333333,9.491666666666667,0.5283333333333333,4.058333333333333,1.054,3.2899999999999996,0.5333333333333333,3.733333333333333,26.666666666666668,1
02094970,7.516666666666667,7.316666666666666,11.216666666666667,69.0,2.8333333333333335,1.085,2.0166666666666666,2.1083333333333334,0.018333333333333333,0.5,0.03416666666666667,0.05000000000000001,0.01,1.0666666666666667,5.333333333333333,0
